
RE	sigma_RE	<E>	sigma_<E>	time
0.06827575543486811	0.00027398722622445313	1448.2632438031917	0.21924274599847518	Na22_20min_023
0.06809246306418223	0.00026612653394183974	1448.5347508322895	0.21826619824756868	Na22_20min_024
0.06830579766951422	0.0002703579782155701	1448.5770600196636	0.22053927155974057	Na22_20min_025
0.06856027155631231	0.00027179630199206003	1448.8543842667261	0.22125145382637212	Na22_20min_026
0.06848595594460952	0.0002742422225816007	1448.696544815355	0.22163961577385508	Na22_20min_027
0.06835176694165934	0.0002743472836955918	1449.1258541468574	0.22147606439131495	Na22_20min_028
0.06837296044204468	0.0002747803456837078	1449.3772930996602	0.22132556521912744	Na22_20min_029
0.06900792486033995	0.0002822700593413778	1449.2931406261125	0.22273781115210617	Na22_20min_030
0.06851068486116525	0.0002660334618570274	1449.406724666337	0.219845675163865	Na22_20min_031
0.06785236822037465	0.0002658745177011738	1449.1915744780392	0.21849805927808771	Na22_20min_032
0.06811657785643399	0.00027020276534276934	1448.9919176017954	0.21871195115876912	Na22_20min_033
0.06868399761773665	0.00028028629725953684	1449.6269114723834	0.22149759181294487	Na22_20min_034
0.0684335346784921	0.00027772746910588746	1449.1708936337368	0.2226831985863345	Na22_20min_035
0.06851768089169781	0.00027546682873211986	1449.2119570468642	0.2212363812728997	Na22_20min_036
0.06816209224492734	0.00027074669485390243	1448.9095256647017	0.21890630418830945	Na22_20min_037
0.06839769281527981	0.0002791793403935087	1449.1565567255057	0.2191532683072135	Na22_20min_038
0.06774331476235244	0.0002653254836635354	1449.0648045124867	0.21763151006661563	Na22_20min_039
0.06802264765954792	0.0002705926160760314	1449.0927701672886	0.21796341109518583	Na22_20min_040
0.06781673676773922	0.00027396712459027073	1448.475214592468	0.21769200427924226	Na22_20min_041
0.06790692969578314	0.00027183338566901286	1448.2744157013249	0.2180189115291122	Na22_20min_042
0.06817231029607325	0.00027110911118585535	1447.3775317924224	0.21881229916999123	Na22_20min_043
0.06811358482462845	0.0002812083740019547	1446.603522700896	0.21965844664417766	Na22_20min_044
0.06824742779622844	0.0002799750656082475	1445.4829203837842	0.21898464658734051	Na22_20min_045
0.068142829754153	0.0002744733962730504	1444.855950325227	0.2171705664102039	Na22_20min_046
0.06812851256961455	0.0002734309951381467	1444.891582235112	0.21852323734948886	Na22_20min_047
0.06811558056951915	0.00027138108245998395	1445.3804511005662	0.21779231411113836	Na22_20min_048
0.06831205733521442	0.00027765627310337486	1444.817099781075	0.2190357209009715	Na22_20min_049
0.06845913863658945	0.0002728619138493146	1444.767704329954	0.2191219444847208	Na22_20min_050
0.06839602881570082	0.00026871104787608497	1444.3806690540418	0.21867045280223416	Na22_20min_051
0.06858216974912076	0.0002737243283776303	1444.6562746303805	0.2201603490901035	Na22_20min_052
0.06791564150137754	0.00026891045966334745	1444.4588806207491	0.21594459499154825	Na22_20min_053
0.06791366588056022	0.00026955679409060225	1444.3063603038127	0.216744511860057	Na22_20min_054
0.06825819145431924	0.00027092721231717737	1443.4958648031238	0.21738891176724934	Na22_20min_055
0.06786908939647704	0.0002671893899614189	1443.2929691095121	0.21659154570030015	Na22_20min_056
0.06809228766898118	0.00027249829001575434	1443.5282456863729	0.2170067560281088	Na22_20min_057
0.06857365909063061	0.0002742516057344716	1443.4538858499432	0.21829253313222804	Na22_20min_058
0.06821833039149883	0.000262889663707996	1443.0812189145315	0.21777145358276653	Na22_20min_059
0.06812345355546646	0.00026823352943082225	1442.9249396058258	0.2163814267570221	Na22_20min_060
0.06856354066406177	0.000271446734480843	1442.7553327284836	0.22026292925099628	Na22_20min_061
0.06843804843379332	0.0002677710066686547	1443.0660467257317	0.21747599373269072	Na22_20min_062
0.06854768860326975	0.00027012639013208916	1442.29679249749	0.21717823366158226	Na22_20min_063
0.06828142561116171	0.0002660840410312745	1442.5545906964605	0.2166707680527712	Na22_20min_064
0.06849777770110281	0.0002686623455955502	1442.505102210125	0.21721799245827347	Na22_20min_065
0.06830787770977403	0.000279116215492604	1442.9648125511542	0.21777905664598496	Na22_20min_066
0.06882347387521269	0.00027253595490583894	1442.313001506608	0.2191409221366218	Na22_20min_067
0.06857631096839382	0.00027430779839886856	1442.423847218966	0.21798433295834468	Na22_20min_068
0.06858094140120032	0.000275819377662841	1442.8065869962284	0.2188146676463066	Na22_20min_069
0.06847702928629987	0.00026730246632602486	1442.7538083868842	0.2171640055194201	Na22_20min_070
0.0683167357730605	0.00027486689013537114	1442.6749623711091	0.2177866713014109	Na22_20min_071
0.06826888592024803	0.0002698367366805873	1442.8581676166152	0.21815651967348654	Na22_20min_072
0.06844977967183938	0.0002743517157441193	1442.6623082424856	0.21707900367956426	Na22_20min_073
0.06879231511751399	0.00027250883176062395	1443.0308299388535	0.21863745263060974	Na22_20min_074
0.0686203373697318	0.0002781318811868326	1442.976225420633	0.21975143588435844	Na22_20min_075
0.06842248213778676	0.00027107969789482887	1443.309488963277	0.21851692142233098	Na22_20min_076
0.06836298624358168	0.00028350475897770205	1443.3975154964412	0.22014746812697678	Na22_20min_077
0.06813803374254349	0.00027216574380027343	1443.3931751166183	0.2188256309214338	Na22_20min_078
0.0687018359912024	0.0002703331954781947	1443.736938961899	0.2193935483189918	Na22_20min_079
0.0678297282824768	0.00027525941651036214	1443.8837610890466	0.2167231022675815	Na22_20min_080
0.0682748054095602	0.0002638791458777585	1443.9896632455736	0.21746058941090465	Na22_20min_081
0.06856962132140072	0.000285635992797725	1444.005651705099	0.22005894219579616	Na22_20min_082
0.06836215966265151	0.0002759672003819627	1444.1721800948535	0.21857128537175816	Na22_20min_083
0.06849294388940624	0.0002758782326008215	1444.6438445204506	0.21930821182295038	Na22_20min_084
0.06834995664907938	0.0002759893648665035	1444.5079781091679	0.21816263573166644	Na22_20min_085
0.06772497341833032	0.000267635017438115	1444.803602350576	0.21633476884788838	Na22_20min_086
0.06861777106913539	0.0002741106868137721	1444.6598862933592	0.21968727271113211	Na22_20min_087
0.0687588544321966	0.0002760056432927048	1444.9546472590496	0.21983656067223104	Na22_20min_088
0.06834267632994939	0.0002680978260421771	1445.1233950581664	0.21790848065096582	Na22_20min_089
0.06812323399876352	0.00026752658151322963	1444.819070668471	0.21820614038876643	Na22_20min_090
0.06813266265707602	0.0002763569970450458	1445.2601113112323	0.21866251443325838	Na22_20min_091
0.06830296086926366	0.00026986503227209834	1445.5174316581497	0.21828177863693132	Na22_20min_092
0.06857967850720133	0.0002733474542769643	1445.1942149498825	0.21896234376984403	Na22_20min_093
0.06846340638255537	0.0002676532925622718	1445.9875112550267	0.21848799125767707	Na22_20min_094
0.06808938229080712	0.0002761592741756196	1445.7225265857658	0.21894972269457544	Na22_20min_095
0.06862132140357918	0.00027584778463523836	1445.9852645958044	0.22041706119556534	Na22_20min_096
0.06814298933075853	0.00028269761806018	1445.9504388987598	0.21921175273414079	Na22_20min_097
0.06793159234759241	0.00026629900659917206	1446.245292270223	0.21722751039539212	Na22_20min_098
0.06863384185216241	0.0002667991344188099	1445.8967027999647	0.2192136215413218	Na22_20min_099
0.06911967012576349	0.0002808654973764881	1445.5388457808015	0.22118607993976452	Na22_20min_100
0.06863062223505585	0.00027436856125390824	1445.9996017876729	0.21997579755168298	Na22_20min_101
0.06858002407200492	0.0002729252047344672	1445.9764871295615	0.21960799059673813	Na22_20min_102
0.06826298369595991	0.00027821386303181824	1445.8092484171464	0.21953497881629971	Na22_20min_103
0.06820369798005126	0.00027072615994045546	1445.5029817795478	0.21795111587200383	Na22_20min_104
0.06872572928356922	0.00028650377751991257	1445.3322596069038	0.22076629547985363	Na22_20min_105
0.06813722355581353	0.00027296123788396004	1445.6060093067413	0.2173027405523738	Na22_20min_106
0.06819721675466764	0.0002718512573404044	1445.3028393488203	0.21891909774864546	Na22_20min_107
0.06876796697883737	0.00027093211903424393	1445.003564696344	0.21886368326891706	Na22_20min_108
0.0688599298166622	0.0002756682335897984	1444.761002308027	0.21989624831479135	Na22_20min_109
0.06835101058453541	0.00027229731644175833	1444.249183452478	0.21839724744266403	Na22_20min_110
0.0682672977779133	0.0002783865371581104	1443.9677458600418	0.21756944035782264	Na22_20min_111
0.06859706270895921	0.00027968997208341367	1443.6856071666537	0.22043462965095748	Na22_20min_112
0.0682925522217432	0.0002741208204025459	1443.7750302338345	0.2185250831174702	Na22_20min_113
0.0681597427471554	0.00027457655997936	1443.2203281513691	0.21761450444023667	Na22_20min_114
0.06867252025813814	0.00027781854670409745	1443.0130085878725	0.2183041478102957	Na22_20min_115
0.0689565312914011	0.00027832992553385324	1442.1626344830454	0.2203892679411052	Na22_20min_116
0.06772664664066631	0.0002634805384042883	1442.432573285179	0.21542512946521422	Na22_20min_117
