Descrizione Campione: Ti
Inizio misura: 07-02-25 17:58:04
RealTime: 7
LiveTime: 0
N eventi: 380911
Calibrazione: E = 3.22645e-06 * C^2 + 0.363344 * C + -11.0115
Canale	Energia	Eventi
1563	564.777	68
1564	565.15	62
1565	565.524	59
1566	565.897	69
1567	566.27	50
1568	566.644	59
1569	567.017	58
1570	567.391	42
1571	567.764	46
1572	568.138	53
1573	568.511	63
1574	568.885	40
1575	569.258	35
1576	569.632	53
1577	570.005	41
1578	570.379	44
1579	570.752	48
1580	571.126	42
1581	571.499	56
1582	571.873	36
1583	572.247	34
1584	572.62	32
1585	572.994	42
1586	573.367	42
1587	573.741	30
1588	574.114	40
1589	574.488	19
1590	574.862	36
1591	575.235	21
1592	575.609	24
1593	575.982	32
1594	576.356	39
1595	576.73	28
1596	577.103	35
1597	577.477	31
1598	577.851	23
1599	578.224	38
1600	578.598	32
1601	578.972	35
1602	579.345	23
1603	579.719	26
1604	580.093	28
1605	580.466	28
1606	580.84	27
1607	581.214	26
1608	581.588	24
1609	581.961	19
1610	582.335	35
1611	582.709	28
1612	583.082	18
1613	583.456	21
1614	583.83	20
1615	584.204	24
1616	584.577	26
1617	584.951	30
1618	585.325	32
1619	585.699	31
1620	586.073	35
1621	586.446	21
1622	586.82	28
1623	587.194	24
1624	587.568	27
1625	587.942	31
1626	588.316	31
1627	588.689	17
1628	589.063	22
1629	589.437	29
1630	589.811	22
1631	590.185	20
1632	590.559	32
1633	590.933	34
1634	591.306	24
1635	591.68	19
1636	592.054	24
1637	592.428	25
1638	592.802	21
1639	593.176	29
1640	593.55	17
1641	593.924	23
1642	594.298	23
1643	594.672	25
1644	595.046	25
1645	595.42	19
1646	595.794	25
1647	596.167	19
1648	596.541	20
1649	596.915	21
1650	597.289	35
1651	597.663	19
1652	598.037	28
1653	598.411	23
1654	598.785	23
1655	599.159	19
1656	599.533	19
1657	599.908	17
1658	600.282	25
1659	600.656	19
1660	601.03	22
1661	601.404	21
1662	601.778	26
1663	602.152	13
1664	602.526	22
1665	602.9	26
1666	603.274	25
1667	603.648	29
1668	604.022	22
1669	604.396	16
1670	604.771	21
1671	605.145	28
1672	605.519	17
1673	605.893	20
1674	606.267	26
1675	606.641	27
1676	607.015	25
1677	607.39	28
1678	607.764	22
1679	608.138	21
1680	608.512	15
1681	608.886	24
1682	609.26	26
1683	609.635	23
1684	610.009	20
1685	610.383	25
1686	610.757	16
1687	611.132	15
1688	611.506	24
1689	611.88	15
1690	612.254	26
1691	612.628	13
1692	613.003	22
1693	613.377	20
1694	613.751	20
1695	614.126	22
1696	614.5	23
1697	614.874	18
1698	615.248	34
1699	615.623	20
1700	615.997	20
1701	616.371	25
1702	616.746	21
1703	617.12	23
1704	617.494	16
1705	617.869	14
1706	618.243	20
1707	618.617	22
1708	618.992	16
1709	619.366	27
1710	619.74	20
1711	620.115	27
1712	620.489	14
1713	620.864	26
1714	621.238	19
1715	621.612	20
1716	621.987	19
1717	622.361	23
1718	622.736	24
1719	623.11	19
1720	623.485	24
1721	623.859	13
1722	624.233	19
1723	624.608	20
1724	624.982	27
1725	625.357	25
1726	625.731	14
1727	626.106	8
1728	626.48	26
1729	626.855	18
1730	627.229	27
1731	627.604	20
1732	627.978	25
1733	628.353	9
1734	628.727	11
1735	629.102	24
1736	629.477	24
1737	629.851	16
1738	630.226	20
1739	630.6	15
1740	630.975	27
1741	631.349	20
1742	631.724	20
1743	632.098	24
1744	632.473	19
1745	632.848	19
1746	633.222	15
1747	633.597	16
1748	633.972	12
1749	634.346	19
1750	634.721	21
1751	635.095	26
1752	635.47	24
1753	635.845	13
1754	636.219	13
1755	636.594	15
1756	636.969	19
1757	637.343	20
1758	637.718	13
1759	638.093	17
1760	638.467	15
1761	638.842	19
1762	639.217	26
1763	639.592	20
1764	639.966	16
1765	640.341	27
1766	640.716	19
1767	641.091	18
1768	641.465	21
1769	641.84	20
1770	642.215	13
1771	642.59	14
1772	642.964	25
1773	643.339	16
1774	643.714	12
1775	644.089	16
1776	644.464	17
1777	644.838	21
1778	645.213	20
1779	645.588	20
1780	645.963	14
1781	646.338	23
1782	646.712	20
1783	647.087	14
1784	647.462	10
1785	647.837	22
1786	648.212	16
1787	648.587	31
1788	648.962	12
1789	649.336	15
1790	649.711	14
1791	650.086	21
1792	650.461	25
1793	650.836	19
1794	651.211	20
1795	651.586	18
1796	651.961	18
1797	652.336	20
1798	652.711	20
1799	653.086	21
1800	653.461	21
1801	653.836	12
1802	654.211	18
1803	654.586	17
1804	654.961	21
1805	655.336	15
1806	655.711	18
1807	656.086	13
1808	656.461	16
1809	656.836	21
1810	657.211	12
1811	657.586	15
1812	657.961	18
1813	658.336	19
1814	658.711	13
1815	659.086	16
1816	659.461	21
1817	659.836	17
1818	660.211	17
1819	660.586	22
1820	660.961	23
1821	661.336	23
1822	661.711	18
1823	662.086	11
1824	662.462	13
1825	662.837	19
1826	663.212	14
1827	663.587	12
1828	663.962	20
1829	664.337	22
1830	664.712	23
1831	665.087	9
1832	665.463	15
1833	665.838	17
1834	666.213	18
1835	666.588	20
1836	666.963	22
1837	667.339	12
1838	667.714	19
1839	668.089	13
1840	668.464	24
1841	668.839	18
1842	669.215	12
1843	669.59	13
1844	669.965	13
1845	670.34	12
1846	670.716	24
1847	671.091	22
1848	671.466	11
1849	671.841	17
1850	672.217	12
1851	672.592	23
1852	672.967	8
1853	673.343	12
1854	673.718	11
1855	674.093	15
1856	674.468	13
1857	674.844	11
1858	675.219	18
1859	675.594	12
1860	675.97	16
1861	676.345	13
1862	676.721	15
1863	677.096	14
1864	677.471	18
1865	677.847	24
1866	678.222	15
1867	678.597	14
1868	678.973	11
1869	679.348	24
1870	679.724	14
1871	680.099	15
1872	680.474	17
1873	680.85	18
1874	681.225	17
1875	681.601	23
1876	681.976	20
1877	682.352	19
1878	682.727	13
1879	683.103	12
1880	683.478	22
1881	683.853	24
1882	684.229	21
1883	684.604	28
1884	684.98	23
1885	685.355	23
1886	685.731	15
1887	686.106	16
1888	686.482	11
1889	686.858	17
1890	687.233	27
1891	687.609	23
1892	687.984	21
1893	688.36	18
1894	688.735	15
1895	689.111	17
1896	689.486	17
1897	689.862	15
1898	690.238	24
1899	690.613	27
1900	690.989	22
1901	691.364	22
1902	691.74	19
1903	692.116	16
1904	692.491	15
1905	692.867	15
1906	693.243	22
1907	693.618	17
1908	693.994	21
1909	694.369	19
1910	694.745	16
1911	695.121	12
1912	695.497	17
1913	695.872	17
1914	696.248	19
1915	696.624	19
1916	696.999	24
1917	697.375	17
1918	697.751	17
1919	698.126	17
1920	698.502	14
1921	698.878	18
1922	699.254	16
1923	699.629	18
1924	700.005	13
1925	700.381	13
1926	700.757	19
1927	701.132	24
1928	701.508	22
1929	701.884	17
1930	702.26	21
1931	702.636	8
1932	703.011	21
1933	703.387	22
1934	703.763	19
1935	704.139	28
1936	704.515	25
1937	704.891	18
1938	705.266	20
1939	705.642	12
1940	706.018	16
1941	706.394	17
1942	706.77	24
1943	707.146	25
1944	707.522	26
1945	707.898	18
1946	708.273	12
1947	708.649	14
1948	709.025	27
1949	709.401	11
1950	709.777	18
1951	710.153	20
1952	710.529	17
1953	710.905	26
1954	711.281	13
1955	711.657	16
1956	712.033	19
1957	712.409	16
1958	712.785	16
1959	713.161	15
1960	713.537	20
1961	713.913	14
1962	714.289	18
1963	714.665	20
1964	715.041	20
1965	715.417	28
1966	715.793	18
1967	716.169	21
1968	716.545	20
1969	716.921	15
1970	717.297	28
1971	717.673	21
1972	718.049	18
1973	718.425	22
1974	718.801	12
1975	719.177	16
1976	719.553	15
1977	719.929	17
1978	720.306	12
1979	720.682	16
1980	721.058	16
1981	721.434	16
1982	721.81	22
1983	722.186	25
1984	722.562	19
1985	722.938	14
1986	723.315	20
1987	723.691	16
1988	724.067	19
1989	724.443	24
1990	724.819	13
1991	725.195	25
1992	725.572	21
1993	725.948	16
1994	726.324	22
1995	726.7	15
1996	727.077	15
1997	727.453	14
1998	727.829	20
1999	728.205	26
2000	728.581	18
2001	728.958	20
2002	729.334	94
2003	729.71	105
2004	730.087	85
2005	730.463	95
2006	730.839	99
2007	731.215	94
2008	731.592	86
2009	731.968	85
2010	732.344	83
2011	732.721	80
2012	733.097	89
2013	733.473	88
2014	733.85	82
2015	734.226	86
2016	734.602	105
2017	734.979	84
2018	735.355	97
2019	735.731	64
2020	736.108	79
2021	736.484	80
2022	736.861	68
2023	737.237	87
2024	737.613	68
2025	737.99	83
2026	738.366	93
2027	738.743	68
2028	739.119	79
2029	739.495	79
2030	739.872	91
2031	740.248	75
2032	740.625	65
2033	741.001	71
2034	741.378	68
2035	741.754	71
2036	742.131	60
2037	742.507	67
2038	742.884	73
2039	743.26	73
2040	743.637	59
2041	744.013	57
2042	744.39	59
2043	744.766	71
2044	745.143	66
2045	745.519	57
2046	745.896	58
2047	746.272	60
