Descrizione Campione: Am
Inizio misura: 07-02-25 18:04:35
RealTime: 1
LiveTime: 0
N eventi: 39751
Calibrazione: E = 3.22645e-06 * C^2 + 0.363344 * C + -11.0115
Canale	Energia	Eventi
1031	367.025	-2
1032	367.395	-1
1033	367.765	-3
1034	368.135	-3
1035	368.505	1
1036	368.875	-3
1037	369.245	2
1038	369.615	-1
1039	369.985	1
1040	370.356	-1
1041	370.726	-2
1042	371.096	-1
1043	371.466	-3
1044	371.836	4
1045	372.206	8
1046	372.576	2
1047	372.946	0
1048	373.316	0
1049	373.686	-5
1050	374.056	0
1051	374.427	0
1052	374.797	-2
1053	375.167	-5
1054	375.537	1
1055	375.907	0
1056	376.277	2
1057	376.647	-1
1058	377.018	-1
1059	377.388	4
1060	377.758	5
1061	378.128	-2
1062	378.498	3
1063	378.869	2
1064	379.239	2
1065	379.609	-1
1066	379.979	-2
1067	380.349	2
1068	380.72	-4
1069	381.09	2
1070	381.46	2
1071	381.83	0
1072	382.201	-1
1073	382.571	-2
1074	382.941	2
1075	383.311	-2
1076	383.682	3
1077	384.052	0
1078	384.422	-2
1079	384.793	7
1080	385.163	-4
1081	385.533	-1
1082	385.904	7
1083	386.274	3
1084	386.644	2
1085	387.015	-2
1086	387.385	0
1087	387.755	0
1088	388.126	-1
1089	388.496	1
1090	388.866	-3
1091	389.237	-2
1092	389.607	0
1093	389.978	2
1094	390.348	2
1095	390.718	1
1096	391.089	0
1097	391.459	4
1098	391.83	-1
1099	392.2	0
1100	392.57	0
1101	392.941	1
1102	393.311	3
1103	393.682	1
1104	394.052	-6
1105	394.423	-1
1106	394.793	0
1107	395.164	-2
1108	395.534	0
1109	395.905	-3
1110	396.275	-3
1111	396.646	1
1112	397.016	1
1113	397.387	-2
1114	397.757	1
1115	398.128	0
1116	398.498	1
1117	398.869	-1
1118	399.239	3
1119	399.61	2
1120	399.981	-1
1121	400.351	2
1122	400.722	-4
1123	401.092	-1
1124	401.463	2
1125	401.834	-5
1126	402.204	6
1127	402.575	3
1128	402.945	-5
1129	403.316	-3
1130	403.687	-4
1131	404.057	-1
1132	404.428	3
1133	404.799	-3
1134	405.169	4
