9800	70.00
9830	70.00
9850	70.00
9870	70.00
9900	70.00
9930	70.00
9970	70.00
10000	70.00
10020	70.00
10060	70.00
10080	70.00
10100	70.00
10120	70.00
10140	70.00
10160	70.00
10180	70.00
10200	70.00
10220	70.00
10240	70.00
10260	70.00
10290	70.00
10330	70.00
10360	70.00
10380	70.00
