1882.00	0.29
1886.36	0.29
1891.00	0.29
1895.91	0.29
1900.00	0.29
1904.99	0.29
1909.83	0.29
1915.00	0.29
1919.04	0.29
1924.00	0.29
1928.94	0.29
1933.96	0.29
1938.01	0.29
1943.00	0.29
1947.43	0.29
1952.10	0.29
1957.00	0.29
1961.33	0.29
1966.14	0.29
1971.00	0.29
1975.29	0.29
1980.00	0.29
1984.97	0.29
1989.70	0.29
