953.00	0.29
1010.00	0.29
1067.09	0.29
1124.00	0.29
1181.00	0.29
1238.00	0.29
1295.00	0.29
1352.00	0.29
1408.90	0.29
1428.00	0.29
1447.00	0.29
1466.00	0.29
1484.43	0.29
1504.00	0.29
1522.91	0.29
1541.29	0.29
1560.34	0.29
1579.97	0.29
1598.86	0.29
1617.31	0.29
1636.00	0.29
1655.00	0.29
1674.39	0.29
1693.00	0.29
1712.00	0.29
1731.00	0.29
1750.00	0.29
1769.00	0.29
1788.00	0.29
1807.00	0.29
1826.00	0.29
1845.00	0.29
1864.00	0.29
1883.00	0.29
