Descrizione Campione: Cs
Inizio misura: 07-02-25 18:00:32
RealTime: 0
LiveTime: 0
N eventi: 21881
Calibrazione: E = 3.22645e-06 * C^2 + 0.363344 * C + -11.0115
Canale	Energia	Eventi
664	231.671	12
665	232.039	6
666	232.406	18
667	232.774	14
668	233.142	8
669	233.509	27
670	233.877	7
671	234.245	1
672	234.612	15
673	234.98	21
674	235.348	17
675	235.715	-4
676	236.083	5
677	236.451	10
678	236.819	18
679	237.186	18
680	237.554	13
681	237.922	11
682	238.29	6
683	238.657	16
684	239.025	13
685	239.393	16
686	239.761	7
687	240.128	14
688	240.496	12
689	240.864	16
690	241.232	20
691	241.599	14
692	241.967	10
693	242.335	12
694	242.703	12
695	243.071	5
696	243.439	21
697	243.806	6
698	244.174	16
699	244.542	5
700	244.91	13
701	245.278	8
702	245.646	15
703	246.014	9
704	246.381	7
705	246.749	7
706	247.117	14
707	247.485	13
708	247.853	-3
709	248.221	13
710	248.589	11
711	248.957	26
712	249.325	13
713	249.693	8
714	250.061	14
715	250.429	6
716	250.797	3
717	251.165	17
718	251.532	22
719	251.9	15
720	252.268	1
721	252.636	6
722	253.004	14
723	253.372	10
724	253.74	5
725	254.108	9
726	254.477	9
727	254.845	11
728	255.213	13
729	255.581	9
730	255.949	4
731	256.317	14
732	256.685	16
733	257.053	11
734	257.421	8
735	257.789	5
736	258.157	11
737	258.525	12
738	258.893	8
739	259.261	7
740	259.63	15
741	259.998	14
742	260.366	2
743	260.734	7
744	261.102	11
745	261.47	6
746	261.838	15
747	262.207	17
748	262.575	21
749	262.943	9
750	263.311	12
751	263.679	18
752	264.047	10
753	264.416	13
754	264.784	7
755	265.152	10
756	265.52	18
757	265.888	20
758	266.257	10
759	266.625	11
760	266.993	7
761	267.361	19
762	267.73	24
763	268.098	13
764	268.466	12
765	268.835	8
766	269.203	9
767	269.571	8
768	269.939	-3
769	270.308	15
770	270.676	7
771	271.044	9
772	271.413	13
773	271.781	7
774	272.149	8
775	272.518	10
776	272.886	4
777	273.254	7
778	273.623	8
779	273.991	15
780	274.359	20
781	274.728	9
782	275.096	10
783	275.465	10
784	275.833	5
785	276.201	16
786	276.57	0
787	276.938	10
788	277.307	7
789	277.675	12
790	278.044	2
791	278.412	12
792	278.78	13
793	279.149	8
794	279.517	7
795	279.886	7
796	280.254	14
797	280.623	4
798	280.991	6
799	281.36	12
800	281.728	13
801	282.097	9
802	282.465	6
803	282.834	11
804	283.202	7
805	283.571	-1
806	283.939	13
807	284.308	18
808	284.677	11
809	285.045	9
810	285.414	17
811	285.782	10
812	286.151	8
813	286.519	7
814	286.888	0
815	287.257	15
816	287.625	10
817	287.994	5
818	288.362	0
819	288.731	13
820	289.1	19
821	289.468	9
822	289.837	9
823	290.206	13
824	290.574	10
825	290.943	24
826	291.312	2
827	291.68	3
828	292.049	17
829	292.418	3
830	292.786	6
831	293.155	12
832	293.524	16
833	293.892	9
834	294.261	-1
835	294.63	12
836	294.999	6
837	295.367	6
838	295.736	9
839	296.105	8
840	296.474	5
841	296.842	1
842	297.211	11
843	297.58	10
