Descrizione Campione: Co
Inizio misura: 07-02-25 17:54:55
RealTime: 2
LiveTime: 0
N eventi: 105233
Calibrazione: E = 3.22645e-06 * C^2 + 0.363344 * C + -11.0115
Canale	Energia	Eventi
596	206.687	7
597	207.055	-2
598	207.422	-4
599	207.789	-3
600	208.156	6
601	208.523	-1
602	208.891	-1
603	209.258	1
604	209.625	1
605	209.992	-2
606	210.36	2
607	210.727	9
608	211.094	-2
609	211.461	5
610	211.829	-6
611	212.196	6
612	212.563	3
613	212.931	7
614	213.298	1
615	213.665	15
616	214.032	-1
617	214.4	1
618	214.767	-1
619	215.134	5
620	215.502	9
621	215.869	8
622	216.236	7
623	216.604	15
624	216.971	7
625	217.339	4
626	217.706	4
627	218.073	-2
628	218.441	14
629	218.808	-7
630	219.176	10
631	219.543	2
632	219.91	5
633	220.278	-7
634	220.645	2
635	221.013	1
636	221.38	6
637	221.748	-4
638	222.115	0
639	222.482	2
640	222.85	-11
641	223.217	5
642	223.585	3
643	223.952	0
644	224.32	5
645	224.687	-2
646	225.055	-3
647	225.422	3
648	225.79	0
649	226.157	4
650	226.525	2
651	226.893	2
652	227.26	-4
653	227.628	9
654	227.995	2
655	228.363	10
656	228.73	4
657	229.098	0
658	229.466	16
659	229.833	2
660	230.201	0
661	230.568	5
662	230.936	0
663	231.304	-3
664	231.671	1
665	232.039	1
666	232.406	5
667	232.774	2
668	233.142	-7
669	233.509	1
670	233.877	7
671	234.245	5
672	234.612	-3
673	234.98	6
674	235.348	-2
675	235.715	-8
676	236.083	0
677	236.451	-3
678	236.819	7
679	237.186	6
680	237.554	-6
681	237.922	0
682	238.29	3
683	238.657	5
684	239.025	1
685	239.393	7
686	239.761	-7
687	240.128	-3
688	240.496	7
689	240.864	7
690	241.232	6
691	241.599	3
692	241.967	-3
693	242.335	7
694	242.703	-1
695	243.071	-8
696	243.439	11
697	243.806	-2
698	244.174	2
699	244.542	-4
700	244.91	6
701	245.278	-5
702	245.646	0
703	246.014	7
704	246.381	0
705	246.749	6
