
RE	sigma_RE	<E>	sigma_<E>	time
0.0681250526332213	0.0002932075366022726	1425.4358027813466	0.23548572066007792	Na22_20min_117
0.06910429139996496	0.000301767297658472	1425.6365803722879	0.23839147533240085	Na22_20min_118
0.06876755034127842	0.00029470546556972907	1425.1612747874183	0.23752058779380733	Na22_20min_119
0.06950411495903575	0.0003055172723066657	1424.6386243100026	0.2394628769289291	Na22_20min_120
0.06900601450264075	0.00029867129294129565	1424.3978186978877	0.237824340287409	Na22_20min_121
0.06847023400040946	0.0002997350001687797	1424.5315802943935	0.23678165053619477	Na22_20min_122
0.06850333079586686	0.00029701231388292994	1424.5893390215517	0.23563067599396068	Na22_20min_123
0.06923662022555792	0.0003070435930723195	1424.1174352530124	0.23940772255890144	Na22_20min_124
0.06884463272542396	0.0003022906154047698	1423.6647724237735	0.2374107140193818	Na22_20min_125
0.06932740272931955	0.00029707105983266437	1423.781879650179	0.23992560058049223	Na22_20min_126
0.06942265187484277	0.00030438030613594795	1423.8705658223498	0.23936298974471906	Na22_20min_127
0.06890633497941195	0.0002982941843312536	1424.3994150707856	0.23738941671472868	Na22_20min_128
0.06862899285007337	0.00028794189749982674	1424.2807696528646	0.23485334620506496	Na22_20min_129
0.06872785339425035	0.0002920707879868258	1424.6465269337734	0.23550918342791533	Na22_20min_130
0.06895983336528765	0.0002929472876958823	1424.5992656711371	0.2364468492764205	Na22_20min_131
0.06854333966485936	0.0002936006191111507	1424.6046269562246	0.2367682611343248	Na22_20min_132
0.06870259223729075	0.00029873170180097725	1425.10230432335	0.2368692374397925	Na22_20min_133
0.06896430168890594	0.0002973956642113183	1424.30949766347	0.23827144278210433	Na22_20min_134
0.06909783717556542	0.00029569550386047803	1424.202137223153	0.23672059020418212	Na22_20min_135
0.06888106306908878	0.0002965507531509674	1424.6811414396602	0.2350417132905177	Na22_20min_136
0.06895975050602109	0.0003015625253708977	1424.2314217915418	0.23728946045955135	Na22_20min_137
0.0697375914492209	0.00030825132329423226	1424.6474901419965	0.2407485638907551	Na22_20min_138
0.06870811066772865	0.0003021109553126046	1424.3274105297837	0.23699489124404796	Na22_20min_139
0.06894880132290476	0.00029688071582932216	1424.3912067786105	0.23714904246143745	Na22_20min_140
0.06900510917663967	0.0002937650707564826	1424.6503646310002	0.2364902407637193	Na22_20min_141
0.06857314052192251	0.00029138732674859383	1425.270691924122	0.23637002504334373	Na22_20min_142
0.06934316456415883	0.00030727758144065355	1424.7696674933034	0.23859073345380935	Na22_20min_143
0.06859604630848953	0.0003053381464654258	1424.8405831209818	0.23771122228858704	Na22_20min_144
0.06877515432705023	0.0003006237122968224	1425.32576685692	0.23859857454427244	Na22_20min_145
0.0690528189868175	0.00030447149113914255	1424.5345918051817	0.23882150138462804	Na22_20min_146
0.06839889366295865	0.00029607997143681167	1425.0827253699833	0.23567080267624868	Na22_20min_147
0.06835339722313362	0.00029562453771968575	1425.925993529566	0.23572249156554623	Na22_20min_148
0.06852573535417965	0.00030247861018042763	1426.0489200576558	0.23767021272265804	Na22_20min_149
0.06821873285851877	0.0002935103701607148	1425.9237514016684	0.2348449086295783	Na22_20min_150
0.06867017699686281	0.0002986857621090599	1426.181885282901	0.23684785210392514	Na22_20min_151
0.06895839705192092	0.0002963923179681922	1426.4479680158925	0.23673518550378694	Na22_20min_152
0.06874679507505693	0.0002983499488689399	1426.322431654444	0.2398185328227262	Na22_20min_153
0.06886387679299935	0.0002975018248175602	1427.1250466567526	0.23683056181871628	Na22_20min_154
0.06888780272559214	0.00030150961060799563	1427.282282410746	0.23835547763954373	Na22_20min_155
0.06837482171675253	0.00029778738217510026	1427.4257630770137	0.2353811919095645	Na22_20min_156
0.06849455017499631	0.0002924236644595908	1426.9939395997376	0.23657388703790772	Na22_20min_157
0.06873600358725238	0.0002982828511416002	1427.3263024331695	0.23853096796158857	Na22_20min_158
0.06847982832810832	0.00029074917647902755	1427.2373914296888	0.23589466054154468	Na22_20min_159
0.06900802312809122	0.00030441505935216066	1427.4315864386504	0.24062190134787603	Na22_20min_160
0.06900467086946105	0.00029256867792858284	1427.4290361480964	0.2370609425416481	Na22_20min_161
0.06880105838436973	0.000296628994043331	1427.8879696298227	0.2370732516192448	Na22_20min_162
0.06884345493139496	0.0003032185703798625	1427.6010887150405	0.23849046859547635	Na22_20min_163
0.06840213325141303	0.00029433764461195435	1427.483312291961	0.23584963981761073	Na22_20min_164
0.06898995259343715	0.00030194825122701864	1427.2464666403664	0.2390268393410829	Na22_20min_165
0.06883613771540169	0.0003005653589540362	1427.2938412969452	0.23791081744081122	Na22_20min_166
0.06853628662340962	0.0003013483907091745	1427.9470660676836	0.2371158422838252	Na22_20min_167
0.06821489100899843	0.00029093274337897647	1427.3621855006138	0.2345095932459185	Na22_20min_168
0.06866617699758276	0.0003000901888364883	1427.6811350134353	0.23755243847069615	Na22_20min_169
0.06846395370186308	0.00029682703032897603	1427.4923917994022	0.2375464455397624	Na22_20min_170
0.0686087515894887	0.0002962078188963428	1427.183459663754	0.2367944508451255	Na22_20min_171
0.06938817939853105	0.0003098200704841293	1426.878134375477	0.24057862985069994	Na22_20min_172
0.06842776491472913	0.00029983356290206	1426.169289399753	0.23702547861312925	Na22_20min_173
0.06862321328983784	0.000298858751741666	1426.356036205849	0.2379766569446039	Na22_20min_174
0.06917986501991787	0.0003016339582315485	1425.276397303014	0.23906155656746064	Na22_20min_175
0.06860861020271353	0.0002975156334313035	1424.8195399213337	0.23571986377487789	Na22_20min_176
0.06925063834595115	0.000304233932483568	1424.7274804783792	0.23920814884373987	Na22_20min_177
0.06829937585613893	0.00028805397238309405	1424.3986200321674	0.23441955342092194	Na22_20min_178
0.06871605589936541	0.0003008392380214805	1423.9167601176785	0.23663309922363343	Na22_20min_179
0.06934867591439749	0.00030449497135409567	1423.6542822408535	0.24063884028800778	Na22_20min_180
0.06845980868064214	0.00029736773212215455	1423.1572996063874	0.23579654358109964	Na22_20min_181
0.06802103161811436	0.0002870830506015037	1423.5770922707575	0.23421690401330308	Na22_20min_182
0.06909228719132368	0.0003027108996657526	1423.0959680904693	0.23847542083188383	Na22_20min_183
